month,year,id_estacao,dicofre,concelho,id_direcc_vento,min_intensidade_vento,max_intensidade_vento,avg_intensidade_vento
02,2023,1210770,1512,Setúbal,5.0,0.2,2.7,1.13
02,2023,1210770,1512,Setúbal,6.0,0.1,1.6,0.96
02,2023,1210770,1512,Setúbal,7.0,0.2,2.8,0.98
02,2023,1210770,1512,Setúbal,8.0,0.2,5.2,1.31
02,2023,1200541,1513,Sines,1.0,0.9,9.6,4.28
02,2023,1200541,1513,Sines,2.0,0.3,5.7,3.42
02,2023,1200541,1513,Sines,3.0,1.1,11.2,5.23
02,2023,1200541,1513,Sines,4.0,0.8,11.2,4.69
02,2023,1200541,1513,Sines,5.0,0.9,4.6,2.35
02,2023,1200541,1513,Sines,6.0,0.7,4.0,1.99
02,2023,1200541,1513,Sines,7.0,0.7,5.2,2.93
02,2023,1200541,1513,Sines,8.0,0.9,6.1,3.64
02,2023,1210606,1603,Melgaço,1.0,0.6,7.2,3.61
02,2023,1210606,1603,Melgaço,2.0,0.3,7.8,3.99
02,2023,1210606,1603,Melgaço,3.0,0.2,12.3,3.89
02,2023,1210606,1603,Melgaço,4.0,0.3,11.6,3.53
02,2023,1210606,1603,Melgaço,5.0,0.4,3.5,1.8
02,2023,1210606,1603,Melgaço,6.0,0.5,2.8,1.41
02,2023,1210606,1603,Melgaço,7.0,0.0,5.1,2.5
02,2023,1210606,1603,Melgaço,8.0,0.3,4.8,1.85
02,2023,1210605,1604,Monção,1.0,0.2,1.7,0.69
02,2023,1210605,1604,Monção,2.0,0.3,4.1,1.5
02,2023,1210605,1604,Monção,3.0,0.3,8.3,2.9
02,2023,1210605,1604,Monção,4.0,0.2,1.5,0.82
02,2023,1210605,1604,Monção,5.0,0.3,4.4,1.35
02,2023,1210605,1604,Monção,6.0,0.2,2.6,1.12
02,2023,1210605,1604,Monção,7.0,0.2,3.3,1.48
02,2023,1210605,1604,Monção,8.0,0.2,3.7,1.34
02,2023,1210615,1607,Ponte de Lima,1.0,0.3,5.3,1.69
02,2023,1210615,1607,Ponte de Lima,2.0,0.2,5.5,1.76
02,2023,1210615,1607,Ponte de Lima,3.0,0.3,4.6,1.54
02,2023,1210615,1607,Ponte de Lima,4.0,0.2,3.3,1.18
02,2023,1210615,1607,Ponte de Lima,5.0,0.2,3.2,1.04
02,2023,1210615,1607,Ponte de Lima,6.0,0.2,2.7,0.89
02,2023,1210615,1607,Ponte de Lima,7.0,0.1,2.5,0.79
02,2023,1210615,1607,Ponte de Lima,8.0,0.2,4.9,1.54
02,2023,1200551,1609,Viana do Castelo,1.0,0.5,3.6,2.18
02,2023,1200551,1609,Viana do Castelo,2.0,0.4,3.2,1.55
02,2023,1200551,1609,Viana do Castelo,3.0,0.4,5.6,2.36
02,2023,1200551,1609,Viana do Castelo,4.0,0.4,2.8,1.52
02,2023,1200551,1609,Viana do Castelo,5.0,0.9,2.0,1.53
02,2023,1200551,1609,Viana do Castelo,6.0,0.4,2.6,1.48
02,2023,1200551,1609,Viana do Castelo,7.0,0.6,2.9,1.73
02,2023,1200551,1609,Viana do Castelo,8.0,0.4,5.2,2.48
02,2023,1210616,1703,Chaves,1.0,0.4,9.7,2.12
02,2023,1210616,1703,Chaves,2.0,0.1,3.6,1.16
02,2023,1210616,1703,Chaves,3.0,0.2,5.2,1.97
02,2023,1210616,1703,Chaves,4.0,0.1,7.6,2.03
02,2023,1210616,1703,Chaves,5.0,0.1,3.0,1.09
02,2023,1210616,1703,Chaves,6.0,0.2,4.3,1.2
02,2023,1210616,1703,Chaves,7.0,0.3,3.0,1.24
02,2023,1210616,1703,Chaves,8.0,0.1,6.2,1.76
02,2023,1210611,1706,Montalegre,1.0,0.4,8.0,3.17
02,2023,1210611,1706,Montalegre,2.0,0.3,5.4,2.24
02,2023,1210611,1706,Montalegre,3.0,0.2,6.5,2.52
02,2023,1210611,1706,Montalegre,4.0,0.3,3.9,1.45
02,2023,1210611,1706,Montalegre,5.0,0.2,1.6,0.67
02,2023,1210611,1706,Montalegre,6.0,0.1,3.6,1.09
02,2023,1210611,1706,Montalegre,7.0,0.2,5.3,1.83
02,2023,1210611,1706,Montalegre,8.0,0.3,7.1,2.56
02,2023,1200567,1714,Vila Real,1.0,0.2,4.6,1.51
02,2023,1240566,1714,Vila Real,2.0,0.3,4.1,1.52
02,2023,1240566,1714,Vila Real,3.0,0.3,5.8,1.5
02,2023,1240566,1714,Vila Real,4.0,0.2,2.4,0.86
02,2023,1240566,1714,Vila Real,5.0,0.2,2.3,0.99
02,2023,1200567,1714,Vila Real,6.0,0.1,3.0,1.31
02,2023,1200567,1714,Vila Real,7.0,0.3,3.4,1.22
02,2023,1200567,1714,Vila Real,8.0,0.6,4.3,1.24
02,2023,6213012,1802,Carregal do Sal,1.0,0.1,3.9,1.71
02,2023,6213012,1802,Carregal do Sal,2.0,0.4,8.0,3.13
02,2023,6213012,1802,Carregal do Sal,3.0,0.2,6.8,2.44
02,2023,6213012,1802,Carregal do Sal,4.0,0.4,3.0,1.16
02,2023,6213012,1802,Carregal do Sal,5.0,0.4,7.3,2.72
02,2023,6213012,1802,Carregal do Sal,6.0,0.6,3.8,1.77
02,2023,6213012,1802,Carregal do Sal,7.0,0.5,3.2,1.73
02,2023,6213012,1802,Carregal do Sal,8.0,0.3,3.6,1.68
02,2023,6213013,1803,Castro Daire,1.0,0.3,10.0,3.28
02,2023,6213013,1803,Castro Daire,2.0,0.7,11.3,3.69
02,2023,6213013,1803,Castro Daire,3.0,0.6,5.2,2.6
02,2023,6213013,1803,Castro Daire,4.0,0.4,4.8,2.43
02,2023,6213013,1803,Castro Daire,5.0,0.2,4.3,2.12
02,2023,6213013,1803,Castro Daire,6.0,0.3,3.2,1.2
02,2023,6213013,1803,Castro Daire,7.0,0.5,4.2,1.89
02,2023,6213013,1803,Castro Daire,8.0,0.3,6.6,3.23
02,2023,6213014,1806,Mangualde,1.0,0.2,2.5,1.7
02,2023,6213014,1806,Mangualde,2.0,0.5,8.6,4.2
02,2023,6213014,1806,Mangualde,3.0,1.1,11.7,4.43
02,2023,6213014,1806,Mangualde,4.0,1.4,10.5,4.14
02,2023,6213014,1806,Mangualde,5.0,1.2,1.8,1.5
02,2023,6213014,1806,Mangualde,6.0,1.4,5.1,2.9
02,2023,6213014,1806,Mangualde,7.0,1.1,5.1,2.88
02,2023,6213014,1806,Mangualde,8.0,0.8,4.4,2.46
02,2023,1210663,1807,Moimenta da Beira,1.0,0.4,2.4,1.16
02,2023,1210663,1807,Moimenta da Beira,2.0,0.3,3.4,1.54
02,2023,1210663,1807,Moimenta da Beira,3.0,0.6,4.3,2.17
02,2023,1210663,1807,Moimenta da Beira,4.0,0.3,5.7,1.96
02,2023,1210663,1807,Moimenta da Beira,5.0,0.3,4.0,1.29
02,2023,1210663,1807,Moimenta da Beira,6.0,0.3,2.2,1.1
02,2023,1210663,1807,Moimenta da Beira,7.0,0.4,4.0,1.57
02,2023,1210663,1807,Moimenta da Beira,8.0,0.3,5.2,2.33
02,2023,6213616,1808,Mortágua,1.0,0.2,3.7,1.05
02,2023,6213616,1808,Mortágua,2.0,0.2,11.6,3.99
02,2023,6213616,1808,Mortágua,3.0,0.3,8.0,3.22
02,2023,6213616,1808,Mortágua,4.0,0.2,4.2,1.56
02,2023,6213616,1808,Mortágua,5.0,0.3,2.1,1.17
02,2023,6213616,1808,Mortágua,6.0,0.3,2.8,1.02
02,2023,6213616,1808,Mortágua,7.0,0.4,5.7,2.11
02,2023,6213616,1808,Mortágua,8.0,0.3,5.3,1.85
02,2023,1210685,1809,Nelas,1.0,0.0,2.7,1.16
02,2023,1210685,1809,Nelas,2.0,0.0,9.4,3.42
02,2023,1210685,1809,Nelas,3.0,0.0,6.8,2.3
02,2023,1210685,1809,Nelas,4.0,0.0,3.6,1.04
02,2023,1210685,1809,Nelas,5.0,0.0,4.8,1.22
02,2023,1210685,1809,Nelas,6.0,0.0,5.0,1.75
02,2023,1210685,1809,Nelas,7.0,0.0,3.9,1.57
02,2023,1210685,1809,Nelas,8.0,0.0,5.1,2.01
02,2023,6213017,1811,Penalva do Castelo,1.0,0.4,4.5,1.46
02,2023,6213017,1811,Penalva do Castelo,2.0,0.3,9.2,4.02
02,2023,6213017,1811,Penalva do Castelo,3.0,0.5,10.1,3.8
02,2023,6213017,1811,Penalva do Castelo,4.0,0.5,3.6,1.84
02,2023,6213017,1811,Penalva do Castelo,5.0,0.3,2.7,1.25
02,2023,6213017,1811,Penalva do Castelo,6.0,0.5,3.3,1.9
02,2023,6213017,1811,Penalva do Castelo,7.0,0.3,4.9,2.21
02,2023,6213017,1811,Penalva do Castelo,8.0,0.4,5.2,1.42
02,2023,6213019,1814,Santa Comba Dão,1.0,0.3,7.1,3.39
02,2023,6213019,1814,Santa Comba Dão,2.0,0.4,10.3,3.4
02,2023,6213019,1814,Santa Comba Dão,3.0,0.4,7.0,2.65
02,2023,6213019,1814,Santa Comba Dão,4.0,0.5,7.1,3.41
02,2023,6213019,1814,Santa Comba Dão,5.0,0.7,4.4,2.17
02,2023,6213019,1814,Santa Comba Dão,6.0,0.7,2.9,1.93
02,2023,6213019,1814,Santa Comba Dão,7.0,0.5,5.0,3.15
02,2023,6213019,1814,Santa Comba Dão,8.0,2.0,6.5,3.56
02,2023,1210655,1815,São João da Pesqueira,1.0,0.3,3.8,1.49
02,2023,1210655,1815,São João da Pesqueira,2.0,0.3,1.8,0.95
02,2023,1210655,1815,São João da Pesqueira,3.0,0.3,2.0,0.62
02,2023,1210655,1815,São João da Pesqueira,4.0,0.2,3.7,0.82
02,2023,1210655,1815,São João da Pesqueira,5.0,0.2,4.7,1.18
02,2023,1210655,1815,São João da Pesqueira,6.0,0.2,3.6,0.87
02,2023,1210655,1815,São João da Pesqueira,7.0,0.2,2.9,1.13
02,2023,1210655,1815,São João da Pesqueira,8.0,0.3,3.9,1.61
02,2023,6213020,1817,Sátão,1.0,0.4,4.9,2.18
02,2023,6213020,1817,Sátão,2.0,0.5,10.0,4.03
02,2023,6213020,1817,Sátão,3.0,1.2,5.7,3.09
02,2023,6213020,1817,Sátão,4.0,1.3,3.7,2.41
02,2023,6213020,1817,Sátão,5.0,0.5,2.0,1.03
02,2023,6213020,1817,Sátão,6.0,0.8,3.1,1.82
02,2023,6213020,1817,Sátão,7.0,0.6,3.6,2.14
02,2023,6213020,1817,Sátão,8.0,0.8,3.1,2.07
02,2023,6213021,1821,Tondela,1.0,1.2,6.7,3.08
02,2023,6213021,1821,Tondela,2.0,1.7,10.1,4.34
02,2023,6213021,1821,Tondela,3.0,0.4,15.6,7.84
02,2023,6213021,1821,Tondela,4.0,1.2,11.1,6.96
02,2023,6213021,1821,Tondela,5.0,0.6,2.4,1.75
02,2023,6213021,1821,Tondela,6.0,1.1,3.2,2.13
02,2023,6213021,1821,Tondela,7.0,0.8,7.8,3.61
02,2023,6213021,1821,Tondela,8.0,0.6,8.2,4.03
02,2023,6213022,1822,Vila Nova de Paiva,1.0,0.5,4.7,2.61
02,2023,6213022,1822,Vila Nova de Paiva,2.0,0.5,7.0,3.4
02,2023,6213022,1822,Vila Nova de Paiva,3.0,0.4,6.4,3.56
02,2023,6213022,1822,Vila Nova de Paiva,4.0,2.1,5.0,3.51
02,2023,6213022,1822,Vila Nova de Paiva,5.0,0.7,2.5,1.65
02,2023,6213022,1822,Vila Nova de Paiva,6.0,0.6,2.8,1.79
02,2023,6213022,1822,Vila Nova de Paiva,7.0,0.4,2.8,1.29
02,2023,6213022,1822,Vila Nova de Paiva,8.0,0.2,3.9,1.64
02,2023,1200560,1823,Viseu,1.0,0.2,5.3,2.78
02,2023,1200560,1823,Viseu,2.0,0.8,10.9,4.71
02,2023,6213023,1823,Viseu,3.0,0.7,17.0,5.06
02,2023,6213023,1823,Viseu,4.0,0.5,12.8,4.97
02,2023,1200560,1823,Viseu,5.0,0.5,3.8,1.95
02,2023,6213023,1823,Viseu,6.0,0.1,3.4,1.97
02,2023,1200560,1823,Viseu,7.0,0.5,6.2,3.14
02,2023,1200560,1823,Viseu,8.0,0.4,7.0,3.41
02,2023,1210987,3101,Calheta,1.0,0.1,9.9,3.12
02,2023,1210987,3101,Calheta,2.0,0.3,12.7,3.73
02,2023,1210987,3101,Calheta,3.0,0.4,9.4,2.91
02,2023,1210990,3101,Calheta,4.0,0.5,5.6,2.22
02,2023,1210990,3101,Calheta,5.0,0.7,6.7,2.85
02,2023,1210990,3101,Calheta,6.0,0.6,6.9,3.11
02,2023,1210990,3101,Calheta,7.0,0.5,6.3,2.61
02,2023,1210987,3101,Calheta,8.0,0.4,7.1,2.24
02,2023,1210973,3103,Funchal,1.0,0.1,11.7,2.07
02,2023,1210973,3103,Funchal,2.0,0.1,20.9,4.14
02,2023,1210973,3103,Funchal,3.0,0.3,7.9,2.25
02,2023,1210973,3103,Funchal,4.0,0.2,6.8,1.88
02,2023,1210973,3103,Funchal,5.0,0.3,6.9,1.78
02,2023,1210973,3103,Funchal,6.0,0.3,9.3,2.43
02,2023,1210973,3103,Funchal,7.0,0.1,11.5,2.6
02,2023,1210973,3103,Funchal,8.0,0.1,7.5,1.78
02,2023,1210978,3104,Machico,1.0,0.2,15.1,5.93
02,2023,1210978,3104,Machico,2.0,0.4,10.5,4.73
02,2023,1210978,3104,Machico,3.0,0.7,7.3,3.68
02,2023,1210978,3104,Machico,4.0,1.2,6.8,3.74
02,2023,1210978,3104,Machico,5.0,1.0,8.4,3.94
02,2023,1210978,3104,Machico,6.0,0.9,10.4,4.13
02,2023,1210978,3104,Machico,7.0,0.9,5.3,3.11
02,2023,1210978,3104,Machico,8.0,1.3,8.2,3.53
02,2023,1210986,3105,Ponta do Sol,1.0,0.1,3.3,1.14
02,2023,1210986,3105,Ponta do Sol,2.0,0.1,6.7,1.69
02,2023,1210986,3105,Ponta do Sol,3.0,0.4,7.5,2.33
02,2023,1210986,3105,Ponta do Sol,4.0,0.4,3.2,1.39
02,2023,1210986,3105,Ponta do Sol,5.0,0.6,2.7,1.14
02,2023,1210986,3105,Ponta do Sol,6.0,0.3,8.4,3.41
02,2023,1210986,3105,Ponta do Sol,7.0,0.3,9.0,2.85
02,2023,1210986,3105,Ponta do Sol,8.0,0.1,2.0,0.9
02,2023,1210980,3106,Porto Moniz,1.0,0.1,10.2,4.19
02,2023,1210980,3106,Porto Moniz,2.0,0.2,16.8,4.69
02,2023,1210980,3106,Porto Moniz,3.0,1.5,11.3,5.51
02,2023,1210980,3106,Porto Moniz,4.0,1.4,7.8,3.73
02,2023,1210980,3106,Porto Moniz,5.0,1.5,10.7,6.14
02,2023,1210980,3106,Porto Moniz,6.0,2.0,14.6,6.82
02,2023,1210980,3106,Porto Moniz,7.0,2.2,9.2,4.44
02,2023,1210980,3106,Porto Moniz,8.0,0.2,4.2,2.55
02,2023,1200521,3108,Santa Cruz,1.0,0.1,13.0,5.02
02,2023,1200521,3108,Santa Cruz,2.0,1.0,14.8,7.2
02,2023,1200521,3108,Santa Cruz,3.0,0.3,10.6,4.73
02,2023,1200521,3108,Santa Cruz,4.0,1.5,8.8,4.99
02,2023,1200521,3108,Santa Cruz,5.0,1.5,7.0,4.43
02,2023,1200521,3108,Santa Cruz,6.0,1.6,10.3,5.18
02,2023,1200521,3108,Santa Cruz,7.0,0.9,8.5,3.92
02,2023,1200521,3108,Santa Cruz,8.0,0.6,8.2,3.08
02,2023,1210960,3109,Santana,1.0,0.1,9.3,3.45
02,2023,1210960,3109,Santana,2.0,0.2,7.9,2.94
02,2023,1210960,3109,Santana,3.0,0.3,6.0,2.03
02,2023,1210960,3109,Santana,4.0,0.3,10.6,4.12
02,2023,1210960,3109,Santana,5.0,0.5,7.6,3.05
02,2023,1210960,3109,Santana,6.0,0.3,4.1,1.86
02,2023,1210960,3109,Santana,7.0,0.3,5.6,2.3
02,2023,1210960,3109,Santana,8.0,0.2,9.2,3.64
02,2023,1200524,3201,Porto Santo,1.0,0.1,11.9,5.18
02,2023,1200524,3201,Porto Santo,2.0,0.8,8.9,4.51
02,2023,1200524,3201,Porto Santo,3.0,1.2,8.0,4.84
02,2023,1200524,3201,Porto Santo,4.0,1.3,8.7,4.64
02,2023,1200524,3201,Porto Santo,5.0,0.8,7.2,3.45
02,2023,1200524,3201,Porto Santo,6.0,1.1,4.2,2.52
02,2023,1200524,3201,Porto Santo,7.0,0.3,6.1,3.35
02,2023,1200524,3201,Porto Santo,8.0,0.3,12.4,5.11
02,2023,1200515,4101,Vila do Porto,1.0,1.6,11.8,5.65
02,2023,1200515,4101,Vila do Porto,2.0,0.9,16.7,6.28
02,2023,11217165,4101,Vila do Porto,3.0,0.4,10.4,3.59
02,2023,1200515,4101,Vila do Porto,4.0,0.4,14.6,3.92
02,2023,1200515,4101,Vila do Porto,5.0,0.3,11.9,3.66
02,2023,1200515,4101,Vila do Porto,6.0,0.2,13.0,3.87
02,2023,11217160,4101,Vila do Porto,7.0,0.3,11.3,3.17
02,2023,1200515,4101,Vila do Porto,8.0,0.4,10.7,3.61
02,2023,1210932,4202,Nordeste,1.0,0.4,5.6,2.89
02,2023,1210932,4202,Nordeste,2.0,0.5,7.2,2.7
02,2023,1210932,4202,Nordeste,3.0,0.9,4.5,2.68
02,2023,1210932,4202,Nordeste,4.0,0.5,6.2,3.07
02,2023,1210932,4202,Nordeste,5.0,0.6,4.9,2.19
02,2023,1210932,4202,Nordeste,6.0,0.3,6.8,2.22
02,2023,1210932,4202,Nordeste,7.0,0.5,5.3,2.11
02,2023,1210932,4202,Nordeste,8.0,0.4,6.4,3.61
02,2023,1200512,4203,Ponta Delgada,1.0,0.4,13.2,1.76
02,2023,1200512,4203,Ponta Delgada,2.0,0.3,14.8,4.08
02,2023,1200512,4203,Ponta Delgada,3.0,0.6,8.8,3.87
02,2023,1200512,4203,Ponta Delgada,4.0,0.3,14.8,3.47
02,2023,1200512,4203,Ponta Delgada,5.0,0.2,12.0,2.95
02,2023,1200512,4203,Ponta Delgada,6.0,0.3,13.2,3.32
02,2023,1200512,4203,Ponta Delgada,7.0,0.4,11.4,3.91
02,2023,1200512,4203,Ponta Delgada,8.0,0.3,8.9,4.02
02,2023,11217255,4204,Povoação,1.0,0.5,0.5,0.5
02,2023,11217255,4204,Povoação,2.0,0.2,9.5,2.99
02,2023,11217255,4204,Povoação,3.0,0.2,10.3,1.6
02,2023,11217255,4204,Povoação,4.0,0.2,7.8,1.34
02,2023,11217255,4204,Povoação,5.0,0.2,8.6,2.81
02,2023,11217255,4204,Povoação,6.0,0.2,6.5,2.11
02,2023,11217255,4204,Povoação,7.0,0.6,4.5,1.94
02,2023,11217255,4204,Povoação,8.0,0.9,5.3,3.19
02,2023,11217217,4205,Ribeira Grande,1.0,4.5,6.9,5.44
02,2023,11217217,4205,Ribeira Grande,2.0,1.3,4.4,2.58
02,2023,11217217,4205,Ribeira Grande,3.0,0.6,6.3,2.55
02,2023,11217217,4205,Ribeira Grande,4.0,0.4,7.6,3.6
02,2023,11217217,4205,Ribeira Grande,5.0,1.0,6.4,2.91
02,2023,11217217,4205,Ribeira Grande,6.0,0.7,6.0,2.16
02,2023,11217217,4205,Ribeira Grande,7.0,0.4,7.6,2.24
02,2023,11217217,4205,Ribeira Grande,8.0,0.8,6.7,3.57
02,2023,1200511,4301,Angra do Heroísmo,1.0,0.2,10.8,2.87
02,2023,1200511,4301,Angra do Heroísmo,2.0,0.6,10.4,3.99
02,2023,1200511,4301,Angra do Heroísmo,3.0,0.6,6.2,2.93
02,2023,1200511,4301,Angra do Heroísmo,4.0,0.3,11.9,3.22
02,2023,1200511,4301,Angra do Heroísmo,5.0,0.4,10.6,3.79
02,2023,1200511,4301,Angra do Heroísmo,6.0,0.3,10.3,2.84
02,2023,1200511,4301,Angra do Heroísmo,7.0,0.4,10.0,3.11
02,2023,1200511,4301,Angra do Heroísmo,8.0,0.3,8.0,2.89
02,2023,11217372,4302,Praia da Vitória,2.0,6.1,10.0,8.38
02,2023,11217372,4302,Praia da Vitória,3.0,1.7,8.4,3.28
02,2023,11217372,4302,Praia da Vitória,4.0,0.9,7.6,2.68
02,2023,11217372,4302,Praia da Vitória,5.0,0.9,17.0,6.5
02,2023,11217372,4302,Praia da Vitória,6.0,1.4,17.9,8.53
02,2023,11217372,4302,Praia da Vitória,7.0,1.7,14.9,8.1
02,2023,11217372,4302,Praia da Vitória,8.0,3.0,3.0,3.0
02,2023,1200507,4401,Santa Cruz da Graciosa,1.0,2.2,10.2,6.69
02,2023,1200507,4401,Santa Cruz da Graciosa,2.0,1.0,11.0,7.36
02,2023,1200507,4401,Santa Cruz da Graciosa,3.0,0.8,11.8,4.28
02,2023,1200507,4401,Santa Cruz da Graciosa,4.0,0.6,13.1,3.36
02,2023,11217430,4401,Santa Cruz da Graciosa,5.0,0.8,12.3,3.84
02,2023,1200507,4401,Santa Cruz da Graciosa,6.0,0.5,11.1,4.85
02,2023,1200507,4401,Santa Cruz da Graciosa,7.0,0.8,12.2,4.39
02,2023,1200507,4401,Santa Cruz da Graciosa,8.0,1.0,11.8,5.47
02,2023,1200510,4502,Velas,1.0,0.4,7.8,2.25
02,2023,1200510,4502,Velas,2.0,0.7,13.7,3.38
02,2023,1200510,4502,Velas,3.0,0.7,7.3,2.32
02,2023,1200510,4502,Velas,4.0,0.5,12.2,4.0
02,2023,11217510,4502,Velas,5.0,0.7,20.8,7.41
02,2023,11217510,4502,Velas,6.0,0.4,16.6,5.14
02,2023,1200510,4502,Velas,7.0,0.4,10.4,4.83
02,2023,11217510,4502,Velas,8.0,0.4,8.5,4.12
02,2023,11217645,4601,Lajes do Pico,2.0,1.3,5.5,3.29
02,2023,11217645,4601,Lajes do Pico,3.0,0.5,4.4,1.8
02,2023,11217645,4601,Lajes do Pico,4.0,0.5,8.3,2.45
02,2023,11217645,4601,Lajes do Pico,5.0,0.8,15.9,5.38
02,2023,11217645,4601,Lajes do Pico,6.0,1.3,13.0,5.41
02,2023,11217645,4601,Lajes do Pico,7.0,0.3,12.0,4.44
02,2023,11217645,4601,Lajes do Pico,8.0,1.4,5.8,3.14
02,2023,1200504,4602,Madalena,1.0,1.1,6.8,2.7
02,2023,1200504,4602,Madalena,2.0,0.4,9.2,4.13
02,2023,1200504,4602,Madalena,3.0,0.6,8.6,3.97
02,2023,1200504,4602,Madalena,4.0,0.7,5.2,2.09
02,2023,1200504,4602,Madalena,5.0,0.8,11.7,2.75
02,2023,1200504,4602,Madalena,6.0,0.4,9.5,4.14
02,2023,1200504,4602,Madalena,7.0,0.7,10.3,4.13
02,2023,1200504,4602,Madalena,8.0,0.6,6.0,3.01
02,2023,11217625,4603,São Roque do Pico,2.0,1.0,3.1,2.18
02,2023,11217625,4603,São Roque do Pico,3.0,0.9,3.7,2.05
02,2023,11217625,4603,São Roque do Pico,4.0,0.6,12.8,3.01
02,2023,11217625,4603,São Roque do Pico,5.0,0.4,14.5,4.6
02,2023,11217625,4603,São Roque do Pico,6.0,0.3,15.1,4.36
02,2023,11217625,4603,São Roque do Pico,7.0,0.4,13.8,3.15
02,2023,11217625,4603,São Roque do Pico,8.0,0.8,3.9,2.72
02,2023,1200506,4701,Horta,1.0,1.0,11.2,3.68
02,2023,1200506,4701,Horta,2.0,0.6,12.6,5.63
02,2023,11217730,4701,Horta,3.0,0.7,5.6,2.17
02,2023,1200506,4701,Horta,4.0,0.2,17.7,4.23
02,2023,1200506,4701,Horta,5.0,0.3,19.7,5.34
02,2023,1200506,4701,Horta,6.0,0.4,16.7,4.37
02,2023,1200506,4701,Horta,7.0,0.8,13.3,4.58
02,2023,1200506,4701,Horta,8.0,0.7,6.1,3.08
02,2023,1210907,4801,Lajes das Flores,1.0,1.0,7.4,5.16
02,2023,1210907,4801,Lajes das Flores,2.0,0.8,6.1,2.11
02,2023,1210907,4801,Lajes das Flores,3.0,1.0,2.2,1.46
02,2023,1210907,4801,Lajes das Flores,4.0,0.9,5.1,2.38
02,2023,1210907,4801,Lajes das Flores,5.0,0.9,10.7,5.29
02,2023,1210907,4801,Lajes das Flores,6.0,1.3,3.6,2.07
02,2023,1210907,4801,Lajes das Flores,7.0,1.0,1.0,1.0
02,2023,1210907,4801,Lajes das Flores,8.0,3.2,3.2,3.2
02,2023,1200501,4802,Santa Cruz das Flores,1.0,1.8,8.3,4.66
02,2023,1200501,4802,Santa Cruz das Flores,2.0,0.7,5.1,3.49
02,2023,1200501,4802,Santa Cruz das Flores,3.0,0.9,4.3,2.84
02,2023,1200501,4802,Santa Cruz das Flores,4.0,1.8,18.2,5.77
02,2023,1200501,4802,Santa Cruz das Flores,5.0,1.3,14.4,6.6
02,2023,1200501,4802,Santa Cruz das Flores,6.0,0.7,11.2,4.46
02,2023,1200501,4802,Santa Cruz das Flores,7.0,1.4,15.7,4.58
02,2023,1200501,4802,Santa Cruz das Flores,8.0,1.5,9.3,5.24
02,2023,1200502,4901,Corvo,1.0,0.9,11.3,4.1
02,2023,1200502,4901,Corvo,2.0,0.8,4.8,3.03
02,2023,1200502,4901,Corvo,3.0,0.8,10.9,5.59
02,2023,1200502,4901,Corvo,4.0,1.4,22.7,6.3
02,2023,1200502,4901,Corvo,5.0,2.2,21.2,7.36
02,2023,1200502,4901,Corvo,6.0,2.6,13.0,6.35
02,2023,1200502,4901,Corvo,7.0,2.3,17.9,8.46
02,2023,1200502,4901,Corvo,8.0,1.4,15.0,7.86
03,2019,705,103,Anadia,1.0,0.0,3.3,0.29
03,2019,705,103,Anadia,2.0,0.1,4.5,0.83
03,2019,705,103,Anadia,3.0,0.3,7.1,2.75
03,2019,705,103,Anadia,4.0,0.3,3.4,1.71
03,2019,705,103,Anadia,5.0,0.8,3.0,1.63
03,2019,705,103,Anadia,6.0,0.4,2.3,1.27
03,2019,705,103,Anadia,7.0,0.2,1.9,0.94
03,2019,705,103,Anadia,8.0,0.1,2.9,1.01
03,2019,669,104,Arouca,1.0,0.0,2.4,0.45
03,2019,669,104,Arouca,2.0,0.1,3.6,0.68
03,2019,669,104,Arouca,3.0,0.1,5.2,2.56
03,2019,669,104,Arouca,4.0,0.3,3.7,2.2
03,2019,669,104,Arouca,5.0,0.4,5.8,1.9
03,2019,669,104,Arouca,6.0,0.4,7.5,2.81
03,2019,669,104,Arouca,7.0,0.2,5.6,2.08
03,2019,669,104,Arouca,8.0,0.1,3.0,1.13
03,2019,702,105,Aveiro,1.0,0.6,9.6,4.09
03,2019,702,105,Aveiro,2.0,0.6,5.0,1.89
03,2019,702,105,Aveiro,3.0,0.6,6.8,3.04
03,2019,702,105,Aveiro,4.0,0.6,4.5,1.77
03,2019,702,105,Aveiro,5.0,0.4,7.3,2.7
03,2019,702,105,Aveiro,6.0,0.6,8.0,3.39
03,2019,702,105,Aveiro,7.0,0.6,11.1,4.81
03,2019,702,105,Aveiro,8.0,0.6,10.0,3.73
03,2019,562,205,Beja,1.0,0.9,5.6,3.03
03,2019,562,205,Beja,2.0,1.0,5.4,3.1
03,2019,562,205,Beja,3.0,0.7,5.8,2.93
03,2019,562,205,Beja,4.0,0.9,4.2,2.37
03,2019,562,205,Beja,5.0,1.8,7.1,4.1
03,2019,562,205,Beja,6.0,1.0,11.1,4.3
03,2019,562,205,Beja,7.0,1.1,11.0,3.99
03,2019,562,205,Beja,8.0,1.2,6.1,3.64
03,2019,864,206,Castro Verde,1.0,0.0,5.3,2.29
03,2019,864,206,Castro Verde,2.0,0.1,5.1,2.19
03,2019,864,206,Castro Verde,3.0,0.3,7.0,3.57
03,2019,864,206,Castro Verde,4.0,0.5,5.5,2.69
03,2019,864,206,Castro Verde,5.0,0.8,5.6,2.77
03,2019,864,206,Castro Verde,6.0,0.5,7.5,2.41
03,2019,864,206,Castro Verde,7.0,0.2,7.4,1.72
03,2019,864,206,Castro Verde,8.0,0.1,9.1,2.87
