year,id_estacao,dicofre,concelho,id_direcc_vento,min_intensidade_vento,max_intensidade_vento,avg_intensidade_vento
2019,1200571,1214,Portalegre,8.0,0.1,11.9,4.54
2019,1200545,1308,Matosinhos,1.0,0.4,8.7,3.03
2019,545,1308,Matosinhos,2.0,0.1,6.9,2.54
2019,545,1308,Matosinhos,3.0,0.4,10.3,3.69
2019,545,1308,Matosinhos,4.0,0.5,6.2,2.51
2019,545,1308,Matosinhos,5.0,0.0,11.7,3.73
2019,545,1308,Matosinhos,6.0,0.5,8.4,3.48
2019,545,1308,Matosinhos,7.0,0.3,11.0,2.73
2019,545,1308,Matosinhos,8.0,0.3,12.2,5.21
2019,1210643,1309,Paços de Ferreira,1.0,0.3,4.1,1.21
2019,1210643,1309,Paços de Ferreira,2.0,0.3,4.3,1.21
2019,643,1309,Paços de Ferreira,3.0,0.2,4.1,0.84
2019,1210643,1309,Paços de Ferreira,4.0,0.2,4.2,1.23
2019,1210643,1309,Paços de Ferreira,5.0,0.3,8.7,2.43
2019,1210643,1309,Paços de Ferreira,6.0,0.3,8.9,2.51
2019,1210643,1309,Paços de Ferreira,7.0,0.3,6.8,2.39
2019,1210643,1309,Paços de Ferreira,8.0,0.2,5.3,1.86
2019,657,1311,Penafiel,1.0,0.3,4.2,1.48
2019,657,1311,Penafiel,2.0,0.3,6.4,1.94
2019,657,1311,Penafiel,3.0,0.3,7.9,2.59
2019,657,1311,Penafiel,4.0,0.3,7.7,1.91
2019,657,1311,Penafiel,5.0,0.3,4.1,1.57
2019,657,1311,Penafiel,6.0,0.3,6.0,1.62
2019,657,1311,Penafiel,7.0,0.3,2.9,1.23
2019,657,1311,Penafiel,8.0,0.3,4.4,1.52
2019,812,1401,Abrantes,1.0,0.0,7.0,0.93
2019,812,1401,Abrantes,2.0,0.0,7.1,2.4
2019,812,1401,Abrantes,3.0,0.0,6.6,1.95
2019,812,1401,Abrantes,4.0,0.0,5.5,0.91
2019,1210812,1401,Abrantes,5.0,0.0,8.4,0.95
2019,1210812,1401,Abrantes,6.0,0.0,9.0,1.71
2019,812,1401,Abrantes,7.0,0.0,7.9,2.66
2019,812,1401,Abrantes,8.0,0.0,8.1,3.13
2019,744,1409,Coruche,1.0,0.0,8.7,3.04
2019,744,1409,Coruche,2.0,0.0,6.4,1.31
2019,744,1409,Coruche,3.0,0.0,7.2,1.46
2019,744,1409,Coruche,4.0,0.0,5.6,1.38
2019,744,1409,Coruche,5.0,0.0,8.2,1.71
2019,1210744,1409,Coruche,6.0,0.0,13.8,2.36
2019,1210744,1409,Coruche,7.0,0.0,8.5,2.31
2019,744,1409,Coruche,8.0,0.0,8.8,3.38
2019,729,1414,Rio Maior,1.0,0.2,7.9,3.59
2019,729,1414,Rio Maior,2.0,0.2,3.5,1.46
2019,729,1414,Rio Maior,3.0,0.3,5.0,2.32
2019,729,1414,Rio Maior,4.0,0.3,4.7,1.72
2019,1210729,1414,Rio Maior,5.0,0.2,5.2,1.16
2019,1210729,1414,Rio Maior,6.0,0.2,7.4,1.0
2019,1210729,1414,Rio Maior,7.0,0.2,5.5,1.51
2019,729,1414,Rio Maior,8.0,0.2,8.4,2.91
2019,734,1416,Santarém,1.0,0.0,8.5,2.05
2019,734,1416,Santarém,2.0,0.1,5.2,2.1
2019,734,1416,Santarém,3.0,0.2,4.8,1.53
2019,734,1416,Santarém,4.0,0.3,3.9,1.38
2019,1210734,1416,Santarém,5.0,0.6,13.4,3.31
2019,1210734,1416,Santarém,6.0,0.5,13.7,3.14
2019,734,1416,Santarém,7.0,0.2,7.6,2.67
2019,734,1416,Santarém,8.0,0.1,7.6,2.9
2019,724,1418,Tomar,1.0,0.0,8.1,2.16
2019,724,1418,Tomar,2.0,0.0,4.3,0.89
2019,724,1418,Tomar,3.0,0.0,6.6,1.71
2019,724,1418,Tomar,4.0,0.0,5.9,1.66
2019,1210724,1418,Tomar,5.0,0.0,6.9,1.93
2019,1210724,1418,Tomar,6.0,0.0,6.5,1.84
2019,724,1418,Tomar,7.0,0.0,7.0,2.15
2019,724,1418,Tomar,8.0,0.0,8.8,3.81
2019,1210776,1501,Alcácer do Sal,1.0,0.0,5.5,1.0
2019,776,1501,Alcácer do Sal,2.0,0.1,7.7,1.48
2019,776,1501,Alcácer do Sal,3.0,0.1,5.4,1.49
2019,776,1501,Alcácer do Sal,4.0,0.2,7.4,2.05
2019,1210776,1501,Alcácer do Sal,5.0,0.2,10.1,2.07
2019,1210776,1501,Alcácer do Sal,6.0,0.3,13.3,2.84
2019,776,1501,Alcácer do Sal,7.0,0.2,10.7,3.39
2019,776,1501,Alcácer do Sal,8.0,0.1,6.5,2.24
2019,773,1503,Almada,1.0,0.0,5.9,2.06
2019,1210773,1503,Almada,2.0,0.1,8.5,1.9
2019,1210773,1503,Almada,3.0,0.2,8.9,2.23
2019,773,1503,Almada,4.0,0.3,4.7,1.27
2019,773,1503,Almada,5.0,0.5,6.8,2.5
2019,1210773,1503,Almada,6.0,0.3,8.9,2.5
2019,1210773,1503,Almada,7.0,0.1,6.1,2.31
2019,773,1503,Almada,8.0,0.1,8.6,3.14
2019,766,1504,Barreiro,1.0,0.0,9.4,3.44
2019,1210766,1504,Barreiro,2.0,0.1,8.1,2.52
2019,766,1504,Barreiro,3.0,0.1,6.5,1.71
2019,766,1504,Barreiro,4.0,0.3,6.8,1.81
2019,1210766,1504,Barreiro,5.0,0.3,8.9,2.36
2019,1210766,1504,Barreiro,6.0,0.3,9.5,3.21
2019,766,1504,Barreiro,7.0,0.2,10.1,3.44
2019,766,1504,Barreiro,8.0,0.0,9.2,3.5
2019,770,1508,Palmela,1.0,0.2,7.3,2.68
2019,770,1508,Palmela,2.0,0.3,4.3,1.82
2019,770,1508,Palmela,3.0,0.2,4.3,1.6
2019,770,1508,Palmela,4.0,0.3,3.9,1.56
2019,770,1508,Palmela,5.0,0.3,4.3,1.8
2019,770,1508,Palmela,6.0,0.2,4.4,1.67
2019,770,1508,Palmela,7.0,0.2,7.2,2.44
2019,770,1508,Palmela,8.0,0.2,6.9,2.36
2019,1210783,1509,Santiago do Cacém,1.0,0.0,6.4,1.91
2019,1210783,1509,Santiago do Cacém,2.0,0.1,7.1,1.87
2019,783,1509,Santiago do Cacém,3.0,0.1,7.4,1.86
2019,783,1509,Santiago do Cacém,4.0,0.2,8.2,1.68
2019,1210783,1509,Santiago do Cacém,5.0,0.3,6.3,1.38
2019,1210783,1509,Santiago do Cacém,6.0,0.2,10.7,1.94
2019,783,1509,Santiago do Cacém,7.0,0.1,9.9,3.16
2019,783,1509,Santiago do Cacém,8.0,0.1,8.7,2.62
2019,1210770,1512,Setúbal,1.0,0.3,5.5,2.55
2019,1210770,1512,Setúbal,2.0,0.3,4.3,1.83
2019,1210770,1512,Setúbal,3.0,0.4,1.4,0.8
2019,1210770,1512,Setúbal,4.0,0.3,1.8,0.96
2019,1210770,1512,Setúbal,5.0,0.2,3.9,1.55
2019,1210770,1512,Setúbal,6.0,0.3,6.7,2.22
2019,1210770,1512,Setúbal,7.0,0.3,6.4,2.87
2019,1210770,1512,Setúbal,8.0,0.2,6.6,1.96
2019,541,1513,Sines,1.0,0.2,11.8,4.3
2019,1200541,1513,Sines,2.0,0.2,9.0,3.12
2019,541,1513,Sines,3.0,0.5,8.8,3.74
2019,541,1513,Sines,4.0,0.4,7.7,3.1
2019,1200541,1513,Sines,5.0,0.4,11.8,3.57
2019,1200541,1513,Sines,6.0,0.4,13.3,3.87
2019,541,1513,Sines,7.0,0.3,12.1,4.06
2019,541,1513,Sines,8.0,0.2,13.5,5.21
2019,606,1603,Melgaço,1.0,0.0,6.9,2.94
2019,606,1603,Melgaço,2.0,0.1,9.6,2.67
2019,606,1603,Melgaço,3.0,0.2,14.3,1.62
2019,606,1603,Melgaço,4.0,0.3,9.9,2.46
2019,606,1603,Melgaço,5.0,0.4,8.6,3.36
2019,606,1603,Melgaço,6.0,0.3,10.3,3.51
2019,606,1603,Melgaço,7.0,0.2,9.6,3.52
2019,606,1603,Melgaço,8.0,0.1,9.1,3.21
2019,1210615,1607,Ponte de Lima,1.0,0.4,4.7,2.05
2019,1210615,1607,Ponte de Lima,2.0,0.6,4.2,2.26
2019,1210615,1607,Ponte de Lima,8.0,0.4,3.4,1.85
2019,604,1608,Valença,1.0,0.0,6.0,2.41
2019,604,1608,Valença,2.0,0.0,8.2,2.18
2019,604,1608,Valença,3.0,0.1,6.6,0.87
2019,604,1608,Valença,4.0,0.0,5.7,0.81
2019,604,1608,Valença,5.0,0.0,9.9,2.13
2019,1210604,1608,Valença,6.0,0.0,10.9,2.46
2019,1210604,1608,Valença,7.0,0.0,9.6,2.41
2019,1210604,1608,Valença,8.0,0.1,4.6,1.87
2019,616,1703,Chaves,1.0,0.0,7.4,1.55
2019,616,1703,Chaves,2.0,0.1,5.8,1.3
2019,616,1703,Chaves,3.0,0.2,6.8,1.79
2019,1210616,1703,Chaves,4.0,0.2,8.2,2.2
2019,1210616,1703,Chaves,5.0,0.3,5.6,1.74
2019,1210616,1703,Chaves,6.0,0.3,8.6,2.16
2019,1210616,1703,Chaves,7.0,0.1,8.6,1.17
2019,616,1703,Chaves,8.0,0.0,6.6,1.64
2019,619,1706,Montalegre,1.0,0.0,5.0,0.6
2019,619,1706,Montalegre,2.0,0.1,7.3,1.78
2019,619,1706,Montalegre,3.0,0.2,5.8,1.88
2019,619,1706,Montalegre,4.0,0.3,4.4,1.54
2019,1210619,1706,Montalegre,5.0,0.3,6.9,1.43
2019,1210619,1706,Montalegre,6.0,0.3,8.0,1.57
2019,1210619,1706,Montalegre,7.0,0.2,9.1,2.41
2019,1210619,1706,Montalegre,8.0,0.1,7.7,1.11
2019,567,1714,Vila Real,1.0,0.0,7.5,1.01
2019,567,1714,Vila Real,2.0,0.1,6.3,1.01
2019,567,1714,Vila Real,3.0,0.3,3.1,1.09
2019,567,1714,Vila Real,4.0,0.4,1.8,0.87
2019,567,1714,Vila Real,5.0,0.2,5.6,2.07
2019,1200567,1714,Vila Real,6.0,0.2,8.7,2.4
2019,1200567,1714,Vila Real,7.0,0.3,10.0,2.75
2019,567,1714,Vila Real,8.0,0.1,7.2,2.03
2019,663,1807,Moimenta da Beira,1.0,0.2,5.0,1.73
2019,663,1807,Moimenta da Beira,2.0,0.2,4.4,1.55
2019,1210663,1807,Moimenta da Beira,3.0,0.1,6.2,2.33
2019,663,1807,Moimenta da Beira,4.0,0.0,7.0,1.56
2019,1210663,1807,Moimenta da Beira,5.0,0.0,10.0,2.07
2019,1210663,1807,Moimenta da Beira,6.0,0.0,9.9,2.6
2019,1210663,1807,Moimenta da Beira,7.0,0.1,12.6,2.68
2019,1210663,1807,Moimenta da Beira,8.0,0.0,11.6,3.28
2019,685,1809,Nelas,1.0,0.0,5.3,1.05
2019,685,1809,Nelas,2.0,0.1,10.2,3.08
2019,685,1809,Nelas,3.0,0.3,7.8,2.11
2019,685,1809,Nelas,4.0,0.3,4.0,1.36
2019,685,1809,Nelas,5.0,0.5,7.5,2.51
2019,1210685,1809,Nelas,6.0,0.4,10.8,2.78
2019,1210685,1809,Nelas,7.0,0.2,8.8,2.29
2019,1210685,1809,Nelas,8.0,0.1,6.1,1.79
2019,1210655,1815,São João da Pesqueira,1.0,0.4,7.2,2.1
2019,1210655,1815,São João da Pesqueira,2.0,0.3,4.2,1.54
2019,655,1815,São João da Pesqueira,3.0,0.3,4.0,1.38
2019,655,1815,São João da Pesqueira,4.0,0.2,6.0,1.11
2019,1210655,1815,São João da Pesqueira,5.0,0.3,6.1,1.61
2019,655,1815,São João da Pesqueira,6.0,0.3,4.4,1.52
2019,655,1815,São João da Pesqueira,7.0,0.3,4.0,1.51
2019,655,1815,São João da Pesqueira,8.0,0.3,9.8,2.51
2019,560,1823,Viseu,1.0,0.1,7.8,3.1
2019,560,1823,Viseu,2.0,0.5,13.1,5.33
2019,560,1823,Viseu,3.0,0.5,11.8,4.17
2019,560,1823,Viseu,4.0,0.4,7.2,2.11
2019,1200560,1823,Viseu,5.0,0.0,12.7,3.33
2019,1200560,1823,Viseu,6.0,0.6,11.6,3.64
2019,1200560,1823,Viseu,7.0,0.4,12.4,4.46
2019,1200560,1823,Viseu,8.0,0.6,10.6,4.31
2019,1210990,3101,Calheta,1.0,0.0,11.5,2.51
2019,1210987,3101,Calheta,2.0,0.2,13.7,2.78
2019,987,3101,Calheta,3.0,0.3,8.2,2.71
2019,987,3101,Calheta,4.0,0.4,6.9,2.29
2019,1210990,3101,Calheta,5.0,0.6,10.7,2.91
2019,1210990,3101,Calheta,6.0,0.3,11.5,2.97
2019,1210990,3101,Calheta,7.0,0.4,9.9,2.5
2019,1210987,3101,Calheta,8.0,0.2,11.3,2.79
2019,1210973,3103,Funchal,1.0,0.0,15.7,1.82
2019,1210973,3103,Funchal,2.0,0.0,24.6,4.92
2019,520,3103,Funchal,3.0,0.2,12.7,2.93
2019,520,3103,Funchal,4.0,0.2,13.0,1.55
2019,520,3103,Funchal,5.0,0.2,11.5,1.3
2019,973,3103,Funchal,6.0,0.2,18.3,2.14
2019,973,3103,Funchal,7.0,0.2,20.1,3.19
2019,973,3103,Funchal,8.0,0.1,17.1,1.75
2019,1210978,3104,Machico,1.0,0.0,17.4,6.25
2019,1210978,3104,Machico,2.0,0.2,17.1,5.54
2019,978,3104,Machico,3.0,0.6,7.6,3.46
2019,978,3104,Machico,4.0,0.8,7.3,3.36
2019,978,3104,Machico,5.0,0.9,11.4,4.03
2019,978,3104,Machico,6.0,0.6,18.0,6.27
2019,978,3104,Machico,7.0,0.4,8.9,2.64
2019,978,3104,Machico,8.0,0.2,10.3,2.51
2019,1210986,3105,Ponta do Sol,1.0,0.0,3.6,0.86
2019,1210986,3105,Ponta do Sol,2.0,0.1,5.6,1.48
2019,986,3105,Ponta do Sol,3.0,0.3,10.2,2.05
2019,986,3105,Ponta do Sol,4.0,0.3,9.6,1.63
2019,986,3105,Ponta do Sol,5.0,0.4,4.3,1.35
2019,1210986,3105,Ponta do Sol,6.0,0.3,10.0,3.25
2019,986,3105,Ponta do Sol,7.0,0.2,9.7,2.62
2019,986,3105,Ponta do Sol,8.0,0.1,4.0,0.99
2019,1210980,3106,Porto Moniz,1.0,0.2,13.2,3.5
2019,1210980,3106,Porto Moniz,2.0,0.5,17.7,8.14
2019,980,3106,Porto Moniz,3.0,0.5,17.1,8.44
2019,1210980,3106,Porto Moniz,4.0,0.4,15.8,5.11
2019,980,3106,Porto Moniz,5.0,0.6,22.0,8.35
2019,980,3106,Porto Moniz,6.0,0.7,20.9,7.1
2019,1210980,3106,Porto Moniz,7.0,0.2,13.5,4.42
2019,1210980,3106,Porto Moniz,8.0,0.3,12.1,3.6
2019,1200521,3108,Santa Cruz,1.0,0.0,15.8,5.14
2019,1200521,3108,Santa Cruz,2.0,0.1,18.0,7.12
2019,521,3108,Santa Cruz,3.0,0.5,12.7,4.27
2019,521,3108,Santa Cruz,4.0,0.8,8.8,2.96
2019,521,3108,Santa Cruz,5.0,0.7,8.8,2.61
2019,521,3108,Santa Cruz,6.0,0.7,15.4,5.58
2019,521,3108,Santa Cruz,7.0,0.5,12.9,3.6
2019,1200521,3108,Santa Cruz,8.0,0.2,9.9,2.23
2019,1210960,3109,Santana,1.0,0.1,9.3,2.14
2019,960,3109,Santana,2.0,0.1,6.1,1.73
2019,960,3109,Santana,3.0,0.3,5.5,1.82
2019,960,3109,Santana,4.0,0.3,11.4,3.73
2019,960,3109,Santana,5.0,0.4,9.4,2.81
2019,960,3109,Santana,6.0,0.3,3.9,1.67
2019,960,3109,Santana,7.0,0.3,8.0,2.54
2019,1210960,3109,Santana,8.0,0.1,13.4,3.08
2019,524,3201,Porto Santo,1.0,0.0,12.2,5.13
2019,524,3201,Porto Santo,2.0,0.1,13.0,4.11
2019,1200524,3201,Porto Santo,3.0,0.4,8.5,3.9
2019,524,3201,Porto Santo,4.0,0.7,9.4,4.43
2019,524,3201,Porto Santo,5.0,1.0,10.9,5.34
2019,524,3201,Porto Santo,6.0,0.9,10.2,3.73
2019,1200524,3201,Porto Santo,7.0,0.4,9.3,4.35
2019,1200524,3201,Porto Santo,8.0,0.2,14.3,5.03
2019,1200515,4101,Vila do Porto,1.0,2.8,6.3,4.32
2019,932,4202,Nordeste,1.0,0.0,6.8,2.68
2019,932,4202,Nordeste,2.0,0.2,7.3,2.15
2019,932,4202,Nordeste,3.0,0.2,8.3,2.27
2019,932,4202,Nordeste,4.0,0.3,9.1,2.84
2019,932,4202,Nordeste,5.0,0.3,7.6,2.86
2019,932,4202,Nordeste,6.0,0.3,8.9,2.4
2019,1210932,4202,Nordeste,7.0,0.2,10.5,1.91
2019,932,4202,Nordeste,8.0,0.1,12.3,3.18
2019,512,4203,Ponta Delgada,1.0,0.1,18.3,2.35
2019,512,4203,Ponta Delgada,2.0,0.3,10.5,3.49
2019,512,4203,Ponta Delgada,3.0,0.3,12.1,3.74
2019,512,4203,Ponta Delgada,4.0,0.3,13.3,3.79
2019,512,4203,Ponta Delgada,5.0,0.2,17.7,3.62
2019,512,4203,Ponta Delgada,6.0,0.3,15.6,3.68
2019,1200512,4203,Ponta Delgada,7.0,0.2,20.8,5.71
2019,512,4203,Ponta Delgada,8.0,0.2,15.9,3.6
2019,511,4301,Angra do Heroísmo,1.0,0.0,9.2,1.59
2019,511,4301,Angra do Heroísmo,2.0,0.3,9.3,3.25
2019,511,4301,Angra do Heroísmo,3.0,0.9,14.4,4.4
2019,511,4301,Angra do Heroísmo,4.0,1.6,13.8,4.95
2019,511,4301,Angra do Heroísmo,5.0,1.8,11.8,5.12
2019,511,4301,Angra do Heroísmo,6.0,1.2,10.9,4.87
2019,511,4301,Angra do Heroísmo,7.0,0.9,12.9,3.67
2019,511,4301,Angra do Heroísmo,8.0,0.3,10.5,2.94
2019,1200510,4502,Velas,1.0,0.4,7.9,1.7
2019,510,4502,Velas,2.0,0.5,11.1,3.27
2019,510,4502,Velas,3.0,0.4,9.6,2.42
2019,510,4502,Velas,4.0,0.6,9.9,3.49
2019,510,4502,Velas,5.0,0.8,12.6,4.1
2019,510,4502,Velas,6.0,0.6,13.1,3.27
2019,510,4502,Velas,7.0,0.5,12.1,4.9
2019,1200510,4502,Velas,8.0,0.4,10.7,3.8
2019,1200504,4602,Madalena,1.0,0.2,7.4,2.77
2019,504,4602,Madalena,2.0,0.4,8.4,3.03
2019,504,4602,Madalena,3.0,0.2,10.7,3.54
2019,504,4602,Madalena,4.0,0.4,6.7,2.56
2019,504,4602,Madalena,5.0,0.3,9.8,1.78
2019,1200504,4602,Madalena,6.0,0.4,12.9,3.76
2019,504,4602,Madalena,7.0,0.3,12.8,4.62
2019,504,4602,Madalena,8.0,0.3,9.0,3.36
2019,506,4701,Horta,1.0,0.1,13.9,3.71
2019,506,4701,Horta,2.0,0.1,15.1,5.21
2019,506,4701,Horta,3.0,0.3,7.4,2.29
2019,506,4701,Horta,4.0,0.4,12.9,3.65
2019,506,4701,Horta,5.0,0.4,20.8,5.83
2019,506,4701,Horta,6.0,0.6,20.3,4.73
2019,1200506,4701,Horta,7.0,0.3,18.9,5.4
2019,506,4701,Horta,8.0,0.1,13.9,3.56
2019,501,4802,Santa Cruz das Flores,1.0,0.5,9.2,3.83
2019,501,4802,Santa Cruz das Flores,2.0,0.5,5.5,2.67
2019,501,4802,Santa Cruz das Flores,3.0,0.6,6.2,3.04
2019,501,4802,Santa Cruz das Flores,4.0,0.5,22.3,4.77
2019,501,4802,Santa Cruz das Flores,5.0,0.6,16.8,4.91
2019,501,4802,Santa Cruz das Flores,6.0,0.6,13.6,3.79
2019,501,4802,Santa Cruz das Flores,7.0,0.3,18.7,4.16
2019,1200501,4802,Santa Cruz das Flores,8.0,0.3,16.3,4.47
2019,1200502,4901,Corvo,1.0,3.6,3.6,3.6
2019,1200502,4901,Corvo,4.0,2.5,6.7,4.44
2019,1200502,4901,Corvo,5.0,3.8,7.2,5.27
2019,1200502,4901,Corvo,6.0,6.5,8.4,7.3
2019,1200502,4901,Corvo,7.0,5.0,6.9,6.0
2019,1200502,4901,Corvo,8.0,5.2,7.0,6.08
2020,1210705,103,Anadia,1.0,0.0,3.5,0.3
2020,1210705,103,Anadia,2.0,0.0,6.8,0.73
2020,1210705,103,Anadia,3.0,0.0,10.5,2.01
2020,1210705,103,Anadia,4.0,0.0,5.4,1.43
2020,1210705,103,Anadia,5.0,0.0,3.3,1.07
2020,1210705,103,Anadia,6.0,0.0,3.1,1.01
2020,1210705,103,Anadia,7.0,0.0,3.7,1.18
2020,1210705,103,Anadia,8.0,0.0,4.2,1.32
2020,1210669,104,Arouca,1.0,0.0,2.7,0.5
2020,1210669,104,Arouca,2.0,0.0,4.9,0.4
2020,1210669,104,Arouca,3.0,0.0,6.3,1.42
2020,1210669,104,Arouca,4.0,0.0,5.3,1.2
2020,1210669,104,Arouca,5.0,0.0,6.9,1.34
2020,1210669,104,Arouca,6.0,0.0,6.5,1.09
2020,1210669,104,Arouca,7.0,0.0,9.7,1.75
2020,1210669,104,Arouca,8.0,0.0,4.3,1.13
2020,1210702,105,Aveiro,1.0,0.4,11.8,4.41
2020,1210702,105,Aveiro,2.0,0.2,8.0,2.06
2020,1210702,105,Aveiro,3.0,0.2,7.0,2.41
2020,1210702,105,Aveiro,4.0,0.2,5.1,1.86
2020,1210702,105,Aveiro,5.0,0.2,7.8,2.42
2020,1210702,105,Aveiro,6.0,0.2,10.8,3.3
2020,1210702,105,Aveiro,7.0,0.1,11.4,3.86
2020,1210702,105,Aveiro,8.0,0.3,12.0,3.74
2020,6213615,111,Mealhada,1.0,0.1,6.0,2.05
2020,6213615,111,Mealhada,2.0,0.2,6.5,1.89
2020,6213615,111,Mealhada,3.0,0.2,7.7,2.26
2020,6213615,111,Mealhada,4.0,0.2,5.9,1.21
2020,6213615,111,Mealhada,5.0,0.2,6.4,2.03
2020,6213615,111,Mealhada,6.0,0.2,5.0,1.57
2020,6213615,111,Mealhada,7.0,0.3,5.5,2.0
2020,6213615,111,Mealhada,8.0,0.2,5.7,2.23
2020,1200562,205,Beja,1.0,0.0,7.6,2.72
2020,1200562,205,Beja,2.0,0.1,11.0,2.84
2020,1200562,205,Beja,3.0,0.1,7.8,2.25
2020,1200562,205,Beja,4.0,0.1,7.9,2.71
2020,1200562,205,Beja,5.0,0.0,9.9,3.52
2020,1200562,205,Beja,6.0,0.1,10.9,3.53
2020,1200562,205,Beja,7.0,0.0,10.3,3.93
2020,1200562,205,Beja,8.0,0.2,11.0,3.79
2020,1210864,206,Castro Verde,1.0,0.0,9.1,2.7
2020,1210864,206,Castro Verde,2.0,0.0,10.4,2.23
2020,1210864,206,Castro Verde,3.0,0.0,7.2,2.14
2020,1210864,206,Castro Verde,4.0,0.0,10.1,2.92
2020,1210864,206,Castro Verde,5.0,0.0,9.4,2.71
2020,1210864,206,Castro Verde,6.0,0.0,7.8,1.86
2020,1210864,206,Castro Verde,7.0,0.0,7.2,2.18
2020,1210864,206,Castro Verde,8.0,0.0,10.4,3.59
2020,1210863,209,Mértola,1.0,0.0,7.4,1.6
2020,1210863,209,Mértola,2.0,0.0,4.8,0.89
2020,1210863,209,Mértola,3.0,0.0,7.1,1.98
2020,1210863,209,Mértola,4.0,0.0,8.8,2.47
2020,1210863,209,Mértola,5.0,0.0,7.3,2.42
2020,1210863,209,Mértola,6.0,0.0,8.5,2.25
2020,1210863,209,Mértola,7.0,0.0,7.8,2.43
2020,1210863,209,Mértola,8.0,0.0,8.9,2.62
2020,1210851,210,Moura,1.0,0.0,7.7,1.76
2020,1210851,210,Moura,2.0,0.0,8.0,1.21
2020,1210851,210,Moura,3.0,0.0,5.5,1.17
2020,1210851,210,Moura,4.0,0.0,9.3,2.05
2020,1210851,210,Moura,5.0,0.0,9.1,2.51
2020,1210851,210,Moura,6.0,0.0,9.6,2.71
2020,1210851,210,Moura,7.0,0.0,8.5,2.16
2020,1210851,210,Moura,8.0,0.0,10.9,3.05
2020,1210788,211,Odemira,1.0,0.0,8.6,2.78
2020,1210577,211,Odemira,2.0,0.0,10.1,1.99
2020,1210577,211,Odemira,3.0,0.0,7.5,1.72
2020,1210577,211,Odemira,4.0,0.0,8.1,1.73
2020,1210577,211,Odemira,5.0,0.0,14.3,2.63
2020,1210577,211,Odemira,6.0,0.0,11.2,2.87
2020,1210577,211,Odemira,7.0,0.0,11.4,3.27
2020,1210577,211,Odemira,8.0,0.1,13.9,3.53
2020,6212122,301,Amares,1.0,0.2,9.5,1.65
2020,6212122,301,Amares,2.0,0.2,8.9,1.21
2020,6212122,301,Amares,3.0,0.1,6.1,1.32
2020,6212122,301,Amares,4.0,0.2,4.8,1.33
2020,6212122,301,Amares,5.0,0.1,5.6,1.59
2020,6212122,301,Amares,6.0,0.2,5.8,1.69
2020,6212122,301,Amares,7.0,0.2,3.9,1.57
2020,6212122,301,Amares,8.0,0.2,6.7,2.07
2020,6212125,302,Barcelos,1.0,0.1,4.8,1.45
2020,6212125,302,Barcelos,2.0,0.1,5.0,1.39
2020,6212125,302,Barcelos,3.0,0.2,7.1,1.27
2020,6212125,302,Barcelos,4.0,0.2,5.2,1.01
2020,6212125,302,Barcelos,5.0,0.2,7.9,2.13
2020,6212125,302,Barcelos,6.0,0.2,7.1,2.22
2020,6212125,302,Barcelos,7.0,0.1,6.4,2.19
2020,6212125,302,Barcelos,8.0,0.2,7.8,2.45
2020,6212124,303,Braga,1.0,0.2,9.1,1.8
2020,6212124,303,Braga,2.0,0.1,5.3,1.43
2020,6212124,303,Braga,3.0,0.1,11.8,1.91
2020,6212124,303,Braga,4.0,0.1,11.3,1.89
2020,1210622,303,Braga,5.0,0.2,8.8,2.46
2020,1210622,303,Braga,6.0,0.1,9.1,2.03
2020,6212124,303,Braga,7.0,0.2,10.2,2.37
2020,6212124,303,Braga,8.0,0.1,10.0,2.29
2020,1210630,304,Cabeceiras de Basto,1.0,0.0,4.9,0.92
2020,1210630,304,Cabeceiras de Basto,2.0,0.0,4.9,1.51
2020,1210630,304,Cabeceiras de Basto,3.0,0.0,5.5,1.94
2020,1210630,304,Cabeceiras de Basto,4.0,0.0,4.1,1.12
2020,1210630,304,Cabeceiras de Basto,5.0,0.0,4.1,1.06
2020,1210630,304,Cabeceiras de Basto,6.0,0.0,7.9,1.41
2020,1210630,304,Cabeceiras de Basto,7.0,0.0,9.5,0.98
2020,1210630,304,Cabeceiras de Basto,8.0,0.0,5.3,0.94
2020,6212126,306,Esposende,1.0,0.3,7.9,2.4
2020,6212126,306,Esposende,2.0,0.2,5.2,1.53
2020,6212126,306,Esposende,3.0,0.4,8.3,2.41
2020,6212126,306,Esposende,4.0,0.3,11.3,2.78
2020,6212126,306,Esposende,5.0,0.2,10.8,4.73
2020,6212126,306,Esposende,6.0,0.2,10.6,3.12
2020,6212126,306,Esposende,7.0,0.3,15.5,3.76
2020,6212126,306,Esposende,8.0,0.3,16.6,5.48
2020,6212121,310,Terras de Bouro,1.0,0.1,2.1,0.84
2020,6212121,310,Terras de Bouro,2.0,0.1,5.5,1.19
2020,6212121,310,Terras de Bouro,3.0,0.2,14.1,2.13
2020,6212121,310,Terras de Bouro,4.0,0.1,3.4,1.2
2020,6212121,310,Terras de Bouro,5.0,0.1,3.8,1.28
2020,6212121,310,Terras de Bouro,6.0,0.2,5.3,1.38
2020,6212121,310,Terras de Bouro,7.0,0.1,7.2,2.04
2020,6212121,310,Terras de Bouro,8.0,0.1,6.3,1.68
2020,6212410,312,Vila Nova de Famalicão,1.0,0.0,6.1,1.13
2020,6212410,312,Vila Nova de Famalicão,2.0,0.0,5.5,1.53
2020,6212410,312,Vila Nova de Famalicão,3.0,0.0,4.5,1.01
2020,6212410,312,Vila Nova de Famalicão,4.0,0.0,5.8,1.28
